Gtype 1
Gr1_inner 84
Gr1_outer 132
Gr2_inner 84
Gr2_outer 132
Gdz 40
Gx0 0
Gy0 0
Gz0 0
Grot_x 0
Grot_y 0
Grot_z 0
Gcrystal_dx 3.8
Gcrystal_dy 3.8
Gcrystal_dz 40
Gcarbon_gap 0.1
Gair_gap 0
Gmaterial 7.5
Gcolor_R 1
Gcolor_G 0
Gcolor_B 0
#Tower: type, idx_j, idx_k, idx_l, x[cm], y[cm], z[cm], dx[cm], dy[cm], dz[cm], rot_x, rot_y, rot_z
Tower 0 20 14 0 -50 -74 -260 3.8 3.8 40 0 0 0
Tower 0 20 15 0 -50 -70 -260 3.8 3.8 40 0 0 0
Tower 0 20 50 0 -50 70 -260 3.8 3.8 40 0 0 0
Tower 0 20 51 0 -50 74 -260 3.8 3.8 40 0 0 0
Tower 0 20 52 0 -50 78 -260 3.8 3.8 40 0 0 0
Tower 0 20 53 0 -50 82 -260 3.8 3.8 40 0 0 0
Tower 0 20 54 0 -50 86 -260 3.8 3.8 40 0 0 0
Tower 0 20 55 0 -50 90 -260 3.8 3.8 40 0 0 0
Tower 0 20 56 0 -50 94 -260 3.8 3.8 40 0 0 0
Tower 0 20 57 0 -50 98 -260 3.8 3.8 40 0 0 0
Tower 0 20 58 0 -50 102 -260 3.8 3.8 40 0 0 0
Tower 0 20 59 0 -50 106 -260 3.8 3.8 40 0 0 0
Tower 0 20 60 0 -50 110 -260 3.8 3.8 40 0 0 0
Tower 0 20 61 0 -50 114 -260 3.8 3.8 40 0 0 0
Tower 0 20 62 0 -50 118 -260 3.8 3.8 40 0 0 0
Tower 0 20 63 0 -50 122 -260 3.8 3.8 40 0 0 0
Tower 0 21 2 0 -46 -122 -260 3.8 3.8 40 0 0 0
Tower 0 21 3 0 -46 -118 -260 3.8 3.8 40 0 0 0
Tower 0 21 4 0 -46 -114 -260 3.8 3.8 40 0 0 0
Tower 0 21 5 0 -46 -110 -260 3.8 3.8 40 0 0 0
Tower 0 21 6 0 -46 -106 -260 3.8 3.8 40 0 0 0
Tower 0 21 7 0 -46 -102 -260 3.8 3.8 40 0 0 0
Tower 0 21 8 0 -46 -98 -260 3.8 3.8 40 0 0 0
Tower 0 21 9 0 -46 -94 -260 3.8 3.8 40 0 0 0
Tower 0 21 10 0 -46 -90 -260 3.8 3.8 40 0 0 0
Tower 0 21 11 0 -46 -86 -260 3.8 3.8 40 0 0 0
Tower 0 21 12 0 -46 -82 -260 3.8 3.8 40 0 0 0
Tower 0 21 13 0 -46 -78 -260 3.8 3.8 40 0 0 0
Tower 0 21 14 0 -46 -74 -260 3.8 3.8 40 0 0 0
Tower 0 21 51 0 -46 74 -260 3.8 3.8 40 0 0 0
Tower 0 21 52 0 -46 78 -260 3.8 3.8 40 0 0 0
Tower 0 21 53 0 -46 82 -260 3.8 3.8 40 0 0 0
Tower 0 21 54 0 -46 86 -260 3.8 3.8 40 0 0 0
Tower 0 21 55 0 -46 90 -260 3.8 3.8 40 0 0 0
Tower 0 21 56 0 -46 94 -260 3.8 3.8 40 0 0 0
Tower 0 21 57 0 -46 98 -260 3.8 3.8 40 0 0 0
Tower 0 21 58 0 -46 102 -260 3.8 3.8 40 0 0 0
Tower 0 21 59 0 -46 106 -260 3.8 3.8 40 0 0 0
Tower 0 21 60 0 -46 110 -260 3.8 3.8 40 0 0 0
Tower 0 21 61 0 -46 114 -260 3.8 3.8 40 0 0 0
Tower 0 21 62 0 -46 118 -260 3.8 3.8 40 0 0 0
Tower 0 21 63 0 -46 122 -260 3.8 3.8 40 0 0 0
Tower 0 22 2 0 -42 -122 -260 3.8 3.8 40 0 0 0
Tower 0 22 3 0 -42 -118 -260 3.8 3.8 40 0 0 0
Tower 0 22 4 0 -42 -114 -260 3.8 3.8 40 0 0 0
Tower 0 22 5 0 -42 -110 -260 3.8 3.8 40 0 0 0
Tower 0 22 6 0 -42 -106 -260 3.8 3.8 40 0 0 0
Tower 0 22 7 0 -42 -102 -260 3.8 3.8 40 0 0 0
Tower 0 22 8 0 -42 -98 -260 3.8 3.8 40 0 0 0
Tower 0 22 9 0 -42 -94 -260 3.8 3.8 40 0 0 0
Tower 0 22 10 0 -42 -90 -260 3.8 3.8 40 0 0 0
Tower 0 22 11 0 -42 -86 -260 3.8 3.8 40 0 0 0
Tower 0 22 12 0 -42 -82 -260 3.8 3.8 40 0 0 0
Tower 0 22 13 0 -42 -78 -260 3.8 3.8 40 0 0 0
Tower 0 22 14 0 -42 -74 -260 3.8 3.8 40 0 0 0
Tower 0 22 51 0 -42 74 -260 3.8 3.8 40 0 0 0
Tower 0 22 52 0 -42 78 -260 3.8 3.8 40 0 0 0
Tower 0 22 53 0 -42 82 -260 3.8 3.8 40 0 0 0
Tower 0 22 54 0 -42 86 -260 3.8 3.8 40 0 0 0
Tower 0 22 55 0 -42 90 -260 3.8 3.8 40 0 0 0
Tower 0 22 56 0 -42 94 -260 3.8 3.8 40 0 0 0
Tower 0 22 57 0 -42 98 -260 3.8 3.8 40 0 0 0
Tower 0 22 58 0 -42 102 -260 3.8 3.8 40 0 0 0
Tower 0 22 59 0 -42 106 -260 3.8 3.8 40 0 0 0
Tower 0 22 60 0 -42 110 -260 3.8 3.8 40 0 0 0
Tower 0 22 61 0 -42 114 -260 3.8 3.8 40 0 0 0
Tower 0 22 62 0 -42 118 -260 3.8 3.8 40 0 0 0
Tower 0 22 63 0 -42 122 -260 3.8 3.8 40 0 0 0
Tower 0 23 1 0 -38 -126 -260 3.8 3.8 40 0 0 0
Tower 0 23 2 0 -38 -122 -260 3.8 3.8 40 0 0 0
Tower 0 23 3 0 -38 -118 -260 3.8 3.8 40 0 0 0
Tower 0 23 4 0 -38 -114 -260 3.8 3.8 40 0 0 0
Tower 0 23 5 0 -38 -110 -260 3.8 3.8 40 0 0 0
Tower 0 23 6 0 -38 -106 -260 3.8 3.8 40 0 0 0
Tower 0 23 7 0 -38 -102 -260 3.8 3.8 40 0 0 0
Tower 0 23 8 0 -38 -98 -260 3.8 3.8 40 0 0 0
Tower 0 23 9 0 -38 -94 -260 3.8 3.8 40 0 0 0
Tower 0 23 10 0 -38 -90 -260 3.8 3.8 40 0 0 0
Tower 0 23 11 0 -38 -86 -260 3.8 3.8 40 0 0 0
Tower 0 23 12 0 -38 -82 -260 3.8 3.8 40 0 0 0
Tower 0 23 13 0 -38 -78 -260 3.8 3.8 40 0 0 0
Tower 0 23 52 0 -38 78 -260 3.8 3.8 40 0 0 0
Tower 0 23 53 0 -38 82 -260 3.8 3.8 40 0 0 0
Tower 0 23 54 0 -38 86 -260 3.8 3.8 40 0 0 0
Tower 0 23 55 0 -38 90 -260 3.8 3.8 40 0 0 0
Tower 0 23 56 0 -38 94 -260 3.8 3.8 40 0 0 0
Tower 0 23 57 0 -38 98 -260 3.8 3.8 40 0 0 0
Tower 0 23 58 0 -38 102 -260 3.8 3.8 40 0 0 0
Tower 0 23 59 0 -38 106 -260 3.8 3.8 40 0 0 0
Tower 0 23 60 0 -38 110 -260 3.8 3.8 40 0 0 0
Tower 0 23 61 0 -38 114 -260 3.8 3.8 40 0 0 0
Tower 0 23 62 0 -38 118 -260 3.8 3.8 40 0 0 0
Tower 0 23 63 0 -38 122 -260 3.8 3.8 40 0 0 0
Tower 0 23 64 0 -38 126 -260 3.8 3.8 40 0 0 0
Tower 0 24 1 0 -34 -126 -260 3.8 3.8 40 0 0 0
Tower 0 24 2 0 -34 -122 -260 3.8 3.8 40 0 0 0
Tower 0 24 3 0 -34 -118 -260 3.8 3.8 40 0 0 0
Tower 0 24 4 0 -34 -114 -260 3.8 3.8 40 0 0 0
Tower 0 24 5 0 -34 -110 -260 3.8 3.8 40 0 0 0
Tower 0 24 6 0 -34 -106 -260 3.8 3.8 40 0 0 0
Tower 0 24 7 0 -34 -102 -260 3.8 3.8 40 0 0 0
Tower 0 24 8 0 -34 -98 -260 3.8 3.8 40 0 0 0
Tower 0 24 9 0 -34 -94 -260 3.8 3.8 40 0 0 0
Tower 0 24 10 0 -34 -90 -260 3.8 3.8 40 0 0 0
Tower 0 24 11 0 -34 -86 -260 3.8 3.8 40 0 0 0
Tower 0 24 12 0 -34 -82 -260 3.8 3.8 40 0 0 0
Tower 0 24 13 0 -34 -78 -260 3.8 3.8 40 0 0 0
Tower 0 24 52 0 -34 78 -260 3.8 3.8 40 0 0 0
Tower 0 24 53 0 -34 82 -260 3.8 3.8 40 0 0 0
Tower 0 24 54 0 -34 86 -260 3.8 3.8 40 0 0 0
Tower 0 24 55 0 -34 90 -260 3.8 3.8 40 0 0 0
Tower 0 24 56 0 -34 94 -260 3.8 3.8 40 0 0 0
Tower 0 24 57 0 -34 98 -260 3.8 3.8 40 0 0 0
Tower 0 24 58 0 -34 102 -260 3.8 3.8 40 0 0 0
Tower 0 24 59 0 -34 106 -260 3.8 3.8 40 0 0 0
Tower 0 24 60 0 -34 110 -260 3.8 3.8 40 0 0 0
Tower 0 24 61 0 -34 114 -260 3.8 3.8 40 0 0 0
Tower 0 24 62 0 -34 118 -260 3.8 3.8 40 0 0 0
Tower 0 24 63 0 -34 122 -260 3.8 3.8 40 0 0 0
Tower 0 24 64 0 -34 126 -260 3.8 3.8 40 0 0 0
Tower 0 25 1 0 -30 -126 -260 3.8 3.8 40 0 0 0
Tower 0 25 2 0 -30 -122 -260 3.8 3.8 40 0 0 0
Tower 0 25 3 0 -30 -118 -260 3.8 3.8 40 0 0 0
Tower 0 25 4 0 -30 -114 -260 3.8 3.8 40 0 0 0
Tower 0 25 5 0 -30 -110 -260 3.8 3.8 40 0 0 0
Tower 0 25 6 0 -30 -106 -260 3.8 3.8 40 0 0 0
Tower 0 25 7 0 -30 -102 -260 3.8 3.8 40 0 0 0
Tower 0 25 8 0 -30 -98 -260 3.8 3.8 40 0 0 0
Tower 0 25 9 0 -30 -94 -260 3.8 3.8 40 0 0 0
Tower 0 25 10 0 -30 -90 -260 3.8 3.8 40 0 0 0
Tower 0 25 11 0 -30 -86 -260 3.8 3.8 40 0 0 0
Tower 0 25 12 0 -30 -82 -260 3.8 3.8 40 0 0 0
Tower 0 25 53 0 -30 82 -260 3.8 3.8 40 0 0 0
Tower 0 25 54 0 -30 86 -260 3.8 3.8 40 0 0 0
Tower 0 25 55 0 -30 90 -260 3.8 3.8 40 0 0 0
Tower 0 25 56 0 -30 94 -260 3.8 3.8 40 0 0 0
Tower 0 25 57 0 -30 98 -260 3.8 3.8 40 0 0 0
Tower 0 25 58 0 -30 102 -260 3.8 3.8 40 0 0 0
Tower 0 25 59 0 -30 106 -260 3.8 3.8 40 0 0 0
Tower 0 25 60 0 -30 110 -260 3.8 3.8 40 0 0 0
Tower 0 25 61 0 -30 114 -260 3.8 3.8 40 0 0 0
Tower 0 25 62 0 -30 118 -260 3.8 3.8 40 0 0 0
Tower 0 25 63 0 -30 122 -260 3.8 3.8 40 0 0 0
Tower 0 25 64 0 -30 126 -260 3.8 3.8 40 0 0 0
Tower 0 26 1 0 -26 -126 -260 3.8 3.8 40 0 0 0
Tower 0 26 2 0 -26 -122 -260 3.8 3.8 40 0 0 0
Tower 0 26 3 0 -26 -118 -260 3.8 3.8 40 0 0 0
Tower 0 26 4 0 -26 -114 -260 3.8 3.8 40 0 0 0
Tower 0 26 5 0 -26 -110 -260 3.8 3.8 40 0 0 0
Tower 0 26 6 0 -26 -106 -260 3.8 3.8 40 0 0 0
Tower 0 26 7 0 -26 -102 -260 3.8 3.8 40 0 0 0
Tower 0 26 8 0 -26 -98 -260 3.8 3.8 40 0 0 0
Tower 0 26 9 0 -26 -94 -260 3.8 3.8 40 0 0 0
Tower 0 26 10 0 -26 -90 -260 3.8 3.8 40 0 0 0
Tower 0 26 11 0 -26 -86 -260 3.8 3.8 40 0 0 0
Tower 0 26 12 0 -26 -82 -260 3.8 3.8 40 0 0 0
Tower 0 26 53 0 -26 82 -260 3.8 3.8 40 0 0 0
Tower 0 26 54 0 -26 86 -260 3.8 3.8 40 0 0 0
Tower 0 26 55 0 -26 90 -260 3.8 3.8 40 0 0 0
Tower 0 26 56 0 -26 94 -260 3.8 3.8 40 0 0 0
Tower 0 26 57 0 -26 98 -260 3.8 3.8 40 0 0 0
Tower 0 26 58 0 -26 102 -260 3.8 3.8 40 0 0 0
Tower 0 26 59 0 -26 106 -260 3.8 3.8 40 0 0 0
Tower 0 26 60 0 -26 110 -260 3.8 3.8 40 0 0 0
Tower 0 26 61 0 -26 114 -260 3.8 3.8 40 0 0 0
Tower 0 26 62 0 -26 118 -260 3.8 3.8 40 0 0 0
Tower 0 26 63 0 -26 122 -260 3.8 3.8 40 0 0 0
Tower 0 26 64 0 -26 126 -260 3.8 3.8 40 0 0 0
Tower 0 27 0 0 -22 -130 -260 3.8 3.8 40 0 0 0
Tower 0 27 1 0 -22 -126 -260 3.8 3.8 40 0 0 0
Tower 0 27 2 0 -22 -122 -260 3.8 3.8 40 0 0 0
Tower 0 27 3 0 -22 -118 -260 3.8 3.8 40 0 0 0
Tower 0 27 4 0 -22 -114 -260 3.8 3.8 40 0 0 0
Tower 0 27 5 0 -22 -110 -260 3.8 3.8 40 0 0 0
Tower 0 27 6 0 -22 -106 -260 3.8 3.8 40 0 0 0
Tower 0 27 7 0 -22 -102 -260 3.8 3.8 40 0 0 0
Tower 0 27 8 0 -22 -98 -260 3.8 3.8 40 0 0 0
Tower 0 27 9 0 -22 -94 -260 3.8 3.8 40 0 0 0
Tower 0 27 10 0 -22 -90 -260 3.8 3.8 40 0 0 0
Tower 0 27 11 0 -22 -86 -260 3.8 3.8 40 0 0 0
Tower 0 27 12 0 -22 -82 -260 3.8 3.8 40 0 0 0
Tower 0 27 53 0 -22 82 -260 3.8 3.8 40 0 0 0
Tower 0 27 54 0 -22 86 -260 3.8 3.8 40 0 0 0
Tower 0 27 55 0 -22 90 -260 3.8 3.8 40 0 0 0
Tower 0 27 56 0 -22 94 -260 3.8 3.8 40 0 0 0
Tower 0 27 57 0 -22 98 -260 3.8 3.8 40 0 0 0
Tower 0 27 58 0 -22 102 -260 3.8 3.8 40 0 0 0
Tower 0 27 59 0 -22 106 -260 3.8 3.8 40 0 0 0
Tower 0 27 60 0 -22 110 -260 3.8 3.8 40 0 0 0
Tower 0 27 61 0 -22 114 -260 3.8 3.8 40 0 0 0
Tower 0 27 62 0 -22 118 -260 3.8 3.8 40 0 0 0
Tower 0 27 63 0 -22 122 -260 3.8 3.8 40 0 0 0
Tower 0 27 64 0 -22 126 -260 3.8 3.8 40 0 0 0
Tower 0 27 65 0 -22 130 -260 3.8 3.8 40 0 0 0
Tower 0 28 0 0 -18 -130 -260 3.8 3.8 40 0 0 0
Tower 0 28 1 0 -18 -126 -260 3.8 3.8 40 0 0 0
Tower 0 28 2 0 -18 -122 -260 3.8 3.8 40 0 0 0
Tower 0 28 3 0 -18 -118 -260 3.8 3.8 40 0 0 0
Tower 0 28 4 0 -18 -114 -260 3.8 3.8 40 0 0 0
Tower 0 28 5 0 -18 -110 -260 3.8 3.8 40 0 0 0
Tower 0 28 6 0 -18 -106 -260 3.8 3.8 40 0 0 0
Tower 0 28 7 0 -18 -102 -260 3.8 3.8 40 0 0 0
Tower 0 28 8 0 -18 -98 -260 3.8 3.8 40 0 0 0
Tower 0 28 9 0 -18 -94 -260 3.8 3.8 40 0 0 0
Tower 0 28 10 0 -18 -90 -260 3.8 3.8 40 0 0 0
Tower 0 28 11 0 -18 -86 -260 3.8 3.8 40 0 0 0
Tower 0 28 54 0 -18 86 -260 3.8 3.8 40 0 0 0
Tower 0 28 55 0 -18 90 -260 3.8 3.8 40 0 0 0
Tower 0 28 56 0 -18 94 -260 3.8 3.8 40 0 0 0
Tower 0 28 57 0 -18 98 -260 3.8 3.8 40 0 0 0
Tower 0 28 58 0 -18 102 -260 3.8 3.8 40 0 0 0
Tower 0 28 59 0 -18 106 -260 3.8 3.8 40 0 0 0
Tower 0 28 60 0 -18 110 -260 3.8 3.8 40 0 0 0
Tower 0 28 61 0 -18 114 -260 3.8 3.8 40 0 0 0
Tower 0 28 62 0 -18 118 -260 3.8 3.8 40 0 0 0
Tower 0 28 63 0 -18 122 -260 3.8 3.8 40 0 0 0
Tower 0 28 64 0 -18 126 -260 3.8 3.8 40 0 0 0
Tower 0 28 65 0 -18 130 -260 3.8 3.8 40 0 0 0
Tower 0 29 0 0 -14 -130 -260 3.8 3.8 40 0 0 0
Tower 0 29 1 0 -14 -126 -260 3.8 3.8 40 0 0 0
Tower 0 29 2 0 -14 -122 -260 3.8 3.8 40 0 0 0
Tower 0 29 3 0 -14 -118 -260 3.8 3.8 40 0 0 0
Tower 0 29 4 0 -14 -114 -260 3.8 3.8 40 0 0 0
Tower 0 29 5 0 -14 -110 -260 3.8 3.8 40 0 0 0
Tower 0 29 6 0 -14 -106 -260 3.8 3.8 40 0 0 0
Tower 0 29 7 0 -14 -102 -260 3.8 3.8 40 0 0 0
Tower 0 29 8 0 -14 -98 -260 3.8 3.8 40 0 0 0
Tower 0 29 9 0 -14 -94 -260 3.8 3.8 40 0 0 0
Tower 0 29 10 0 -14 -90 -260 3.8 3.8 40 0 0 0
Tower 0 29 11 0 -14 -86 -260 3.8 3.8 40 0 0 0
Tower 0 29 54 0 -14 86 -260 3.8 3.8 40 0 0 0
Tower 0 29 55 0 -14 90 -260 3.8 3.8 40 0 0 0
Tower 0 29 56 0 -14 94 -260 3.8 3.8 40 0 0 0
Tower 0 29 57 0 -14 98 -260 3.8 3.8 40 0 0 0
Tower 0 29 58 0 -14 102 -260 3.8 3.8 40 0 0 0
Tower 0 29 59 0 -14 106 -260 3.8 3.8 40 0 0 0
Tower 0 29 60 0 -14 110 -260 3.8 3.8 40 0 0 0
Tower 0 29 61 0 -14 114 -260 3.8 3.8 40 0 0 0
Tower 0 29 62 0 -14 118 -260 3.8 3.8 40 0 0 0
Tower 0 29 63 0 -14 122 -260 3.8 3.8 40 0 0 0
Tower 0 29 64 0 -14 126 -260 3.8 3.8 40 0 0 0
Tower 0 29 65 0 -14 130 -260 3.8 3.8 40 0 0 0
Tower 0 30 0 0 -10 -130 -260 3.8 3.8 40 0 0 0
Tower 0 30 1 0 -10 -126 -260 3.8 3.8 40 0 0 0
Tower 0 30 2 0 -10 -122 -260 3.8 3.8 40 0 0 0
Tower 0 30 3 0 -10 -118 -260 3.8 3.8 40 0 0 0
Tower 0 30 4 0 -10 -114 -260 3.8 3.8 40 0 0 0
Tower 0 30 5 0 -10 -110 -260 3.8 3.8 40 0 0 0
Tower 0 30 6 0 -10 -106 -260 3.8 3.8 40 0 0 0
Tower 0 30 7 0 -10 -102 -260 3.8 3.8 40 0 0 0
Tower 0 30 8 0 -10 -98 -260 3.8 3.8 40 0 0 0
Tower 0 30 9 0 -10 -94 -260 3.8 3.8 40 0 0 0
Tower 0 30 10 0 -10 -90 -260 3.8 3.8 40 0 0 0
Tower 0 30 11 0 -10 -86 -260 3.8 3.8 40 0 0 0
Tower 0 30 54 0 -10 86 -260 3.8 3.8 40 0 0 0
Tower 0 30 55 0 -10 90 -260 3.8 3.8 40 0 0 0
Tower 0 30 56 0 -10 94 -260 3.8 3.8 40 0 0 0
Tower 0 30 57 0 -10 98 -260 3.8 3.8 40 0 0 0
Tower 0 30 58 0 -10 102 -260 3.8 3.8 40 0 0 0
Tower 0 30 59 0 -10 106 -260 3.8 3.8 40 0 0 0
Tower 0 30 60 0 -10 110 -260 3.8 3.8 40 0 0 0
Tower 0 30 61 0 -10 114 -260 3.8 3.8 40 0 0 0
Tower 0 30 62 0 -10 118 -260 3.8 3.8 40 0 0 0
Tower 0 30 63 0 -10 122 -260 3.8 3.8 40 0 0 0
Tower 0 30 64 0 -10 126 -260 3.8 3.8 40 0 0 0
Tower 0 30 65 0 -10 130 -260 3.8 3.8 40 0 0 0
Tower 0 31 0 0 -6 -130 -260 3.8 3.8 40 0 0 0
Tower 0 31 1 0 -6 -126 -260 3.8 3.8 40 0 0 0
Tower 0 31 2 0 -6 -122 -260 3.8 3.8 40 0 0 0
Tower 0 31 3 0 -6 -118 -260 3.8 3.8 40 0 0 0
Tower 0 31 4 0 -6 -114 -260 3.8 3.8 40 0 0 0
Tower 0 31 5 0 -6 -110 -260 3.8 3.8 40 0 0 0
Tower 0 31 6 0 -6 -106 -260 3.8 3.8 40 0 0 0
Tower 0 31 7 0 -6 -102 -260 3.8 3.8 40 0 0 0
Tower 0 31 8 0 -6 -98 -260 3.8 3.8 40 0 0 0
Tower 0 31 9 0 -6 -94 -260 3.8 3.8 40 0 0 0
Tower 0 31 10 0 -6 -90 -260 3.8 3.8 40 0 0 0
Tower 0 31 11 0 -6 -86 -260 3.8 3.8 40 0 0 0
Tower 0 31 54 0 -6 86 -260 3.8 3.8 40 0 0 0
Tower 0 31 55 0 -6 90 -260 3.8 3.8 40 0 0 0
Tower 0 31 56 0 -6 94 -260 3.8 3.8 40 0 0 0
Tower 0 31 57 0 -6 98 -260 3.8 3.8 40 0 0 0
Tower 0 31 58 0 -6 102 -260 3.8 3.8 40 0 0 0
Tower 0 31 59 0 -6 106 -260 3.8 3.8 40 0 0 0
Tower 0 31 60 0 -6 110 -260 3.8 3.8 40 0 0 0
Tower 0 31 61 0 -6 114 -260 3.8 3.8 40 0 0 0
Tower 0 31 62 0 -6 118 -260 3.8 3.8 40 0 0 0
Tower 0 31 63 0 -6 122 -260 3.8 3.8 40 0 0 0
Tower 0 31 64 0 -6 126 -260 3.8 3.8 40 0 0 0
Tower 0 31 65 0 -6 130 -260 3.8 3.8 40 0 0 0
Tower 0 32 0 0 -2 -130 -260 3.8 3.8 40 0 0 0
Tower 0 32 1 0 -2 -126 -260 3.8 3.8 40 0 0 0
Tower 0 32 2 0 -2 -122 -260 3.8 3.8 40 0 0 0
Tower 0 32 3 0 -2 -118 -260 3.8 3.8 40 0 0 0
Tower 0 32 4 0 -2 -114 -260 3.8 3.8 40 0 0 0
Tower 0 32 5 0 -2 -110 -260 3.8 3.8 40 0 0 0
Tower 0 32 6 0 -2 -106 -260 3.8 3.8 40 0 0 0
Tower 0 32 7 0 -2 -102 -260 3.8 3.8 40 0 0 0
Tower 0 32 8 0 -2 -98 -260 3.8 3.8 40 0 0 0
Tower 0 32 9 0 -2 -94 -260 3.8 3.8 40 0 0 0
Tower 0 32 10 0 -2 -90 -260 3.8 3.8 40 0 0 0
Tower 0 32 11 0 -2 -86 -260 3.8 3.8 40 0 0 0
Tower 0 32 54 0 -2 86 -260 3.8 3.8 40 0 0 0
Tower 0 32 55 0 -2 90 -260 3.8 3.8 40 0 0 0
Tower 0 32 56 0 -2 94 -260 3.8 3.8 40 0 0 0
Tower 0 32 57 0 -2 98 -260 3.8 3.8 40 0 0 0
Tower 0 32 58 0 -2 102 -260 3.8 3.8 40 0 0 0
Tower 0 32 59 0 -2 106 -260 3.8 3.8 40 0 0 0
Tower 0 32 60 0 -2 110 -260 3.8 3.8 40 0 0 0
Tower 0 32 61 0 -2 114 -260 3.8 3.8 40 0 0 0
Tower 0 32 62 0 -2 118 -260 3.8 3.8 40 0 0 0
Tower 0 32 63 0 -2 122 -260 3.8 3.8 40 0 0 0
Tower 0 32 64 0 -2 126 -260 3.8 3.8 40 0 0 0
Tower 0 32 65 0 -2 130 -260 3.8 3.8 40 0 0 0
Tower 0 33 0 0 2 -130 -260 3.8 3.8 40 0 0 0
Tower 0 33 1 0 2 -126 -260 3.8 3.8 40 0 0 0
Tower 0 33 2 0 2 -122 -260 3.8 3.8 40 0 0 0
Tower 0 33 3 0 2 -118 -260 3.8 3.8 40 0 0 0
Tower 0 33 4 0 2 -114 -260 3.8 3.8 40 0 0 0
Tower 0 33 5 0 2 -110 -260 3.8 3.8 40 0 0 0
Tower 0 33 6 0 2 -106 -260 3.8 3.8 40 0 0 0
Tower 0 33 7 0 2 -102 -260 3.8 3.8 40 0 0 0
Tower 0 33 8 0 2 -98 -260 3.8 3.8 40 0 0 0
Tower 0 33 9 0 2 -94 -260 3.8 3.8 40 0 0 0
Tower 0 33 10 0 2 -90 -260 3.8 3.8 40 0 0 0
Tower 0 33 11 0 2 -86 -260 3.8 3.8 40 0 0 0
Tower 0 33 54 0 2 86 -260 3.8 3.8 40 0 0 0
Tower 0 33 55 0 2 90 -260 3.8 3.8 40 0 0 0
Tower 0 33 56 0 2 94 -260 3.8 3.8 40 0 0 0
Tower 0 33 57 0 2 98 -260 3.8 3.8 40 0 0 0
Tower 0 33 58 0 2 102 -260 3.8 3.8 40 0 0 0
Tower 0 33 59 0 2 106 -260 3.8 3.8 40 0 0 0
Tower 0 33 60 0 2 110 -260 3.8 3.8 40 0 0 0
Tower 0 33 61 0 2 114 -260 3.8 3.8 40 0 0 0
Tower 0 33 62 0 2 118 -260 3.8 3.8 40 0 0 0
Tower 0 33 63 0 2 122 -260 3.8 3.8 40 0 0 0
Tower 0 33 64 0 2 126 -260 3.8 3.8 40 0 0 0
Tower 0 33 65 0 2 130 -260 3.8 3.8 40 0 0 0
Tower 0 34 0 0 6 -130 -260 3.8 3.8 40 0 0 0
Tower 0 34 1 0 6 -126 -260 3.8 3.8 40 0 0 0
Tower 0 34 2 0 6 -122 -260 3.8 3.8 40 0 0 0
Tower 0 34 3 0 6 -118 -260 3.8 3.8 40 0 0 0
Tower 0 34 4 0 6 -114 -260 3.8 3.8 40 0 0 0
Tower 0 34 5 0 6 -110 -260 3.8 3.8 40 0 0 0
Tower 0 34 6 0 6 -106 -260 3.8 3.8 40 0 0 0
Tower 0 34 7 0 6 -102 -260 3.8 3.8 40 0 0 0
Tower 0 34 8 0 6 -98 -260 3.8 3.8 40 0 0 0
Tower 0 34 9 0 6 -94 -260 3.8 3.8 40 0 0 0
Tower 0 34 10 0 6 -90 -260 3.8 3.8 40 0 0 0
Tower 0 34 11 0 6 -86 -260 3.8 3.8 40 0 0 0
Tower 0 34 54 0 6 86 -260 3.8 3.8 40 0 0 0
Tower 0 34 55 0 6 90 -260 3.8 3.8 40 0 0 0
Tower 0 34 56 0 6 94 -260 3.8 3.8 40 0 0 0
Tower 0 34 57 0 6 98 -260 3.8 3.8 40 0 0 0
Tower 0 34 58 0 6 102 -260 3.8 3.8 40 0 0 0
Tower 0 34 59 0 6 106 -260 3.8 3.8 40 0 0 0
Tower 0 34 60 0 6 110 -260 3.8 3.8 40 0 0 0
Tower 0 34 61 0 6 114 -260 3.8 3.8 40 0 0 0
Tower 0 34 62 0 6 118 -260 3.8 3.8 40 0 0 0
Tower 0 34 63 0 6 122 -260 3.8 3.8 40 0 0 0
Tower 0 34 64 0 6 126 -260 3.8 3.8 40 0 0 0
Tower 0 34 65 0 6 130 -260 3.8 3.8 40 0 0 0
Tower 0 35 0 0 10 -130 -260 3.8 3.8 40 0 0 0
Tower 0 35 1 0 10 -126 -260 3.8 3.8 40 0 0 0
Tower 0 35 2 0 10 -122 -260 3.8 3.8 40 0 0 0
Tower 0 35 3 0 10 -118 -260 3.8 3.8 40 0 0 0
Tower 0 35 4 0 10 -114 -260 3.8 3.8 40 0 0 0
Tower 0 35 5 0 10 -110 -260 3.8 3.8 40 0 0 0
Tower 0 35 6 0 10 -106 -260 3.8 3.8 40 0 0 0
Tower 0 35 7 0 10 -102 -260 3.8 3.8 40 0 0 0
Tower 0 35 8 0 10 -98 -260 3.8 3.8 40 0 0 0
Tower 0 35 9 0 10 -94 -260 3.8 3.8 40 0 0 0
Tower 0 35 10 0 10 -90 -260 3.8 3.8 40 0 0 0
Tower 0 35 11 0 10 -86 -260 3.8 3.8 40 0 0 0
Tower 0 35 54 0 10 86 -260 3.8 3.8 40 0 0 0
Tower 0 35 55 0 10 90 -260 3.8 3.8 40 0 0 0
Tower 0 35 56 0 10 94 -260 3.8 3.8 40 0 0 0
